   232 34785 34803   2437.73   2438.61 208587.60 208695.60      4.43
   233 34855 34929   2441.15   2444.77 209007.60 209451.60     21.64
   234 34942 35006   2445.41   2448.54 209529.60 209913.60     15.43
   235 35093 35165   2452.81   2456.34 210435.60 210867.60      7.61
   236 35234 35302   2459.74   2463.09 211281.60 211689.60     16.34
   237 35335 35398   2464.72   2467.83 211887.60 212265.60     16.46
   238 35497 35591   2472.72   2477.38 212859.60 213423.60     86.78
   239 35627 35698   2479.16   2482.69 213639.60 214065.60      9.95
   240 35758 35843   2485.67   2489.90 214425.60 214935.60     87.30
   241 35990 36066   2497.24   2501.04 215817.60 216273.60     42.12
   242 36088 36109   2502.14   2503.19 216405.60 216531.60      5.94
   243 36206 36228   2508.06   2509.16 217113.60 217245.60      5.20
   244 36237 36411   2509.61   2518.37 217299.60 218343.60     41.16
   245 36434 36530   2519.53   2524.37 218481.60 219057.60      7.82
   246 36568 36616   2526.29   2528.72 219285.60 219573.60     18.64
   247 36632 36694   2529.53   2532.67 219669.60 220041.60     31.27
   248 36704 36778   2533.18   2536.93 220101.60 220545.60     48.43
   249 36994 37034   2547.93   2549.97 221841.60 222081.60     10.14
   250 37058 37135   2551.19   2555.13 222225.60 222687.60    115.02
   251 37319 37426   2564.55   2570.05 223791.60 224433.60     31.93
   252 37454 37527   2571.49   2575.25 224601.60 225039.60     16.58
   253 37571 37607   2577.52   2579.38 225303.60 225519.60      7.81
   254 37643 37704   2581.24   2584.39 225735.60 226101.60    107.97
   255 37726 37832   2585.53   2591.02 226233.60 226869.60    144.85
   256 37875 37913   2593.25   2595.22 227127.60 227355.60     11.95
   257 37967 38037   2598.03   2601.67 227679.60 228099.60     48.84
   258 38096 38165   2604.74   2608.34 228453.60 228867.60     14.62
   259 38228 38292   2611.64   2614.98 229245.60 229629.60     36.71
   260 38299 38349   2615.35   2617.97 229671.60 229971.60     21.76
   261 38507 38556   2626.26   2628.84 230919.60 231213.60      5.34
   262 38601 38617   2631.20   2632.05 231483.60 231579.60      4.35
   263 38748 38805   2638.96   2641.97 232365.60 232707.60      5.94
   264 38880 38984   2645.94   2651.45 233157.60 233781.60     72.08
   265 38994 39002   2651.98   2652.41 233841.60 233889.60      4.03
   266 39173 39194   2661.50   2662.62 234915.60 235041.60      4.61
   267 39225 39264   2664.27   2666.35 235227.60 235461.60      9.06
   268 39313 39340   2668.97   2670.41 235755.60 235917.60      4.29
   269 39409 39628   2674.10   2685.85 236331.60 237645.60     61.32
   270 39698 39807   2689.61   2695.49 238065.60 238719.60     48.69
   271 39828 39900   2696.62   2700.51 238845.60 239277.60     51.23
   272 39923 40011   2701.75   2706.51 239415.60 239943.60     21.80
   273 40150 40199   2714.05   2716.72 240777.60 241071.60     29.18
   274 40225 40357   2718.13   2725.32 241227.60 242019.60    123.73
   275 40362 40467   2725.59   2731.33 242049.60 242679.60     41.50
   276 40505 40548   2733.40   2735.76 242907.60 243165.60     14.63
   277 40556 40621   2736.20   2739.76 243213.60 243603.60     63.66
   278 40667 40731   2742.28   2745.80 243879.60 244263.60     39.62
   279 40748 40827   2746.73   2751.08 244365.60 244839.60     63.68
   280 40864 40977   2753.11   2759.35 245061.60 245739.60     72.49
   281 41010 41107   2761.17   2766.54 245937.60 246519.60     89.53
